Date,Open,High,Low,Close,Adj Close,Volume
2001-10-08,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-09,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-10,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-11,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-12,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-15,9.55866,9.55866,9.55866,9.55866,9.55866,0
2001-10-17,10.0897,10.0897,10.0897,10.0897,10.0897,0
2001-10-18,10.3021,10.3021,10.3021,10.3021,10.3021,0
2001-10-19,10.249,10.249,10.249,10.249,10.249,0
2001-10-22,10.0897,10.1959,10.0366,10.1959,10.1959,0
2001-10-23,10.3552,10.488,10.3552,10.488,10.488,0
2001-10-24,10.3552,10.3552,10.3552,10.3552,10.3552,0
2001-10-25,10.249,10.249,10.249,10.249,10.249,0
2001-10-29,10.0366,10.0897,10.0366,10.0897,10.0897,0
2001-10-30,10.1428,10.1428,10.1428,10.1428,10.1428,0
2001-10-31,10.01,10.01,10.01,10.01,10.01,0
2001-11-01,10.5145,10.5145,10.5145,10.5145,10.5145,0
2001-11-02,11.4173,11.4173,11.4173,11.4173,11.4173,0
2001-11-05,10.9394,10.9394,10.78,10.78,10.78,0
2001-11-06,10.9394,10.9394,10.9394,10.9394,10.9394,0
2001-11-07,10.7269,10.7269,10.7269,10.7269,10.7269,0
2001-11-08,10.78,10.8331,10.78,10.8331,10.8331,0
2001-11-09,10.78,10.78,10.78,10.78,10.78,0
2001-11-12,10.6738,10.6738,10.6738,10.6738,10.6738,0
2001-11-13,10.6738,10.6738,10.3552,10.3552,10.3552,188
2001-11-14,10.3552,10.3552,10.3552,10.3552,10.3552,0
2001-11-15,10.4614,10.4614,10.4614,10.4614,10.4614,0
2001-11-16,10.78,10.78,10.78,10.78,10.78,0
2001-11-19,11.1518,11.1518,11.1518,11.1518,11.1518,0
2001-11-20,11.1518,11.1518,11.1518,11.1518,11.1518,0
2001-11-21,11.258,11.258,11.258,11.258,11.258,0
2001-11-23,10.8862,10.8862,10.8862,10.8862,10.8862,0
2001-11-26,10.6207,10.6207,10.6207,10.6207,10.6207,0
2001-11-27,10.6207,10.6207,10.6207,10.6207,10.6207,0
2001-11-28,10.78,10.78,10.78,10.78,10.78,0
2001-11-29,10.8862,10.8862,10.8862,10.8862,10.8862,0
2001-11-30,10.8862,10.8862,10.8862,10.8862,10.8862,0
2001-12-03,10.8862,10.8862,10.8862,10.8862,10.8862,0
2001-12-04,10.9924,10.9924,10.9924,10.9924,10.9924,0
2001-12-05,10.9924,10.9924,10.9924,10.9924,10.9924,0
2001-12-06,10.9924,10.9924,10.9924,10.9924,10.9924,0
2001-12-07,10.9924,10.9924,10.9924,10.9924,10.9924,0
2001-12-10,11.0456,11.0456,11.0456,11.0456,11.0456,0
2001-12-11,10.8862,10.8862,10.8862,10.8862,10.8862,0
2001-12-12,10.78,10.78,10.78,10.78,10.78,0
2001-12-13,10.5145,10.5145,10.5145,10.5145,10.5145,0
2001-12-14,10.3021,10.3021,10.3021,10.3021,10.3021,0
