Date,Open,High,Low,Close,Adj Close,Volume
2001-10-08,90.199997,91.620003,90.050003,90.699997,60.67606,4774300
2001-10-09,90.989998,91.099998,90.150002,90.629997,60.629234,2580500
2001-10-10,90.199997,92.790001,90.07,92.550003,61.913689,6862500
2001-10-11,93.099998,94.550003,92.949997,94.199997,63.017456,14720200
2001-10-12,93.199997,93.989998,92.0,93.589996,62.609435999999995,6561400
2001-10-15,93.0,93.699997,92.470001,93.57,62.596027,3774700
2001-10-16,93.900002,94.300003,93.029999,93.949997,62.850262,4445000
2001-10-17,95.099998,95.18,92.010002,92.010002,61.552441,14080700
2001-10-18,92.25,92.57,91.449997,91.989998,61.538993999999995,2821400
2001-10-19,91.650002,92.349998,90.849998,91.900002,61.545113,3465800
2001-10-22,91.900002,94.150002,91.699997,94.050003,62.984908999999995,3788200
2001-10-23,94.400002,94.540001,92.800003,93.599998,62.683581999999994,3764900
2001-10-24,93.650002,94.0,92.849998,93.449997,62.583096,2824200
2001-10-25,92.5,94.989998,91.739998,94.980003,63.607735,3775300
2001-10-26,94.43,96.099998,94.25,95.239998,63.78188299999999,3639300
2001-10-29,95.050003,95.510002,92.050003,93.059998,62.321915000000004,3040800
2001-10-30,92.099998,92.150002,90.68,91.150002,61.04277,4090800
2001-10-31,91.91999799999999,92.43,90.599998,90.68,60.72803100000001,4741700
2001-11-01,91.150002,92.989998,90.150002,92.5,61.946888,3984800
2001-11-02,92.5,93.57,92.120003,93.410004,62.556332,2647400
2001-11-05,94.25,94.870003,94.099998,94.5,63.286274,2273500
2001-11-06,94.25,96.150002,93.849998,96.150002,64.391289,3113200
2001-11-07,95.379997,96.599998,95.260002,95.75,64.123398,2955300
2001-11-08,96.300003,97.400002,95.660004,96.230003,64.444885,3953300
2001-11-09,95.769997,96.5,95.279999,96.309998,64.498413,2739100
2001-11-12,95.199997,96.120003,94.0,95.529999,63.976059,4122500
2001-11-13,96.790001,97.849998,96.610001,97.800003,65.496307,4026000
2001-11-14,98.449997,98.889999,97.58000200000001,98.550003,65.99850500000001,2772100
2001-11-15,98.300003,99.25,98.209999,99.139999,66.39363900000001,3540500
2001-11-16,99.160004,99.339996,98.010002,98.870003,66.304466,3945800
2001-11-19,99.449997,100.139999,98.900002,100.099998,67.129402,2794300
2001-11-20,99.699997,99.989998,99.050003,99.129997,66.478882,3313500
2001-11-21,99.099998,99.099998,98.120003,98.400002,65.989243,3219200
2001-11-23,98.550003,99.949997,98.449997,99.900002,66.995171,873900
2001-11-26,99.949997,100.150002,99.099998,99.800003,66.928146,2250800
2001-11-27,99.5,100.139999,98.410004,98.91999799999999,66.337997,5033100
2001-11-28,98.41999799999999,98.489998,97.160004,97.300003,65.251648,3206200
2001-11-29,97.550003,98.809998,97.059998,98.800003,66.257553,2597100
2001-11-30,98.41999799999999,99.150002,98.099998,98.589996,66.116722,3416100
2001-12-03,98.099998,98.099998,97.209999,97.800003,65.586945,1779200
2001-12-04,98.300003,99.449997,97.58000200000001,99.449997,66.693428,2617500
2001-12-05,99.730003,101.699997,99.599998,101.199997,67.86700400000001,2938700
2001-12-06,101.220001,101.949997,101.0,101.300003,67.934105,3566000
2001-12-07,100.82,101.239998,100.16999799999999,100.900002,67.665886,3954900
2001-12-10,100.349998,101.0,99.349998,99.400002,66.659935,2329700
2001-12-11,99.790001,100.489998,98.800003,99.050003,66.425201,3352000
2001-12-12,99.400002,99.650002,98.110001,99.230003,66.545906,3120800
2001-12-13,98.300003,98.790001,97.519997,97.599998,65.452774,2976500
